element_type,osmid,railway,railway:position,geometry,esr:user,express:user,name,name:en,operator,public_transport,train,wikidata,name:ru,tourism,shop,amenity,opening_hours,addr:country,website,barrier,uic_ref,brand,contact:website,owner,crossing:barrier,fuel:diesel,fuel:octane_92,fuel:octane_95,payment:cards,ref,toilets,source,fixme,access,fee,park_ride,parking,supervised,surface,atm,addr:city,addr:housenumber,addr:street,cuisine,int_name,internet_access,contact:email,contact:facebook,contact:instagram,contact:ok,contact:vk,check_date:opening_hours,addr:postcode,contact:phone,diet:vegetarian,drive_through,old_name,old_name:en,outdoor_seating,smoking,takeaway,fuel:lpg,brand:en,brand:ru,brand:wikidata,capacity,bic,brand:wikipedia,contact:twitter,contact:youtube,operator:wikidata,operator:wikipedia,branch,wheelchair,compressed_air,bench,bin,entrance,network,alt_name,office,phone,backrest,check_date,payment:credit_cards,payment:debit_cards,organic,description,artwork_type,service,recycling:scrap_metal,recycling_type,information,email,covered,inscription,contact:telegram,contact:viber,contact:whatsapp,opening_hours:signed,level,self_service,ref:av,abandoned,disused,name:it,man_made,indoor_seating,internet_access:fee,operator:phone,recycling:glass,recycling:paper,recycling:plastic_bottles,license_classes,short_name,payment:cash,payment:mastercard,payment:visa,note,bicycle_parking,healthcare,clothes:fur,clothes:leather,leisure,material,waste,official_name,payment:maestro,delivery,addr:full,dispensing,vending,historic,nodes,building,building:levels,landuse,addr:district,addr:region,natural,water,place,denomination,ref:temples.ru,religion,start_date,residential,area,electrified,gauge,usage,axle_load,frequency,incline,lit,loading_gauge,maxspeed,maxspeed:freight,oneway,passenger_lines,railway:ballastless,railway:integra_signum:ALS,railway:preferred_direction,railway:radio,railway:rail,railway:track_ref,railway:traffic_mode,voltage,bridge,layer,plant:method,plant:output:electricity,plant:output:hot_water,plant:source,power,substation,min_height,cadastre:utilization,source:addr,government,sport,roof:shape,designated_direction,tickets:suburban_train,social_facility,social_facility:for,abandoned:amenity,rooms,stars,height,reservoir_type,content,generator:method,generator:source,generator:type,maxstay,leaf_cycle,leaf_type,generator:output:hot_water,tower:type,emergency,military,disused:shop,name:uk,nohousenumber,education,education_form:parttime,education_level:primary,education_profile:music,education_system:ru_standard,training,education_profile:visual_art,roof:levels,fuel:octane_100,changing_table,toilets:disposal,unisex,name:signed,ruins,building:levels:underground,toilets:access,toilets:fee,building:parts,fire_station:type,building:part,construction,ways,type,health_facility:type,place_of_worship,building:flats,energy_class,h3_cell
way,305885852,,,POINT (38.07081444612946 54.8854098893677),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ступино,32,улица Крупской,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105784125, 3105784117, 3105784115, 3105784120, 4178819374, 4178819373, 3105784125]",apartments,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118172407ffff
way,305885853,,,POINT (38.071217207597556 54.88986987779464),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ступино,41,улица Горького,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105784526, 3105784520, 3105784518, 3105784525, 4189449939, 3105784526]",yes,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118172433ffff
way,305885856,,,POINT (38.065843136662764 54.882396887518745),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105783894, 4173042854, 4173042855, 3105783889, 3105783845, 3105783847, 4173042851, 4173042852, 3105783894]",industrial,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118172403ffff
way,305885857,,,POINT (38.07000149563548 54.8822247087216),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ступино,19,улица Куйбышева,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105783868, 3105783867, 4195281943, 4195281942, 3105783842, 3105783844, 3105783868]",apartments,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8911817240bffff
way,305885860,,,POINT (38.05047469681107 54.884696406390844),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ступино,1/3,Арочный переулок,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4144260894, 4144260968, 4144260970, 4144260971, 4144260969, 4144260893, 4144260892, 4144260978, 4144260895, 4144260894]",residential,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8911817249bffff
way,305885861,,,POINT (38.07152815482038 54.88582489403037),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ступино,39,улица Куйбышева,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105784257, 3105784256, 4178819386, 4178819385, 3105784234, 3105784235, 3105784257]",apartments,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118172407ffff
way,305885862,,,POINT (38.06752957315358 54.89064817670725),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ступино,18,улица Горького,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105784678, 3105784675, 4239832524, 4190540934, 4239832526, 4239832534, 4239832535, 4239832531, 4239832533, 4239832532, 4239832530, 4239832529, 4239832515, 4239832536, 4198842328, 4239832528, 4239832527, 4190540933, 4239832525, 3105784659, 4239832517, 4239832523, 4239832540, 4239832522, 4239832516, 3105784664, 4239832518, 4239832520, 4239832521, 4239832519, 3105784678]",commercial,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891181724abffff
way,305885863,,,POINT (38.084592063253645 54.90008282826852),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105784831, 4331556329, 4331556330, 3105784832, 3105784728, 3105784726, 3105784831]",yes,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8911817251bffff
way,305885866,,,POINT (38.06812377444072 54.88178978108985),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ступино,10,улица Калинина,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105783841, 3105783838, 4195281904, 4195281905, 4195281906, 3105783701, 3105783704, 3105783841]",apartments,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8911817240bffff
way,305885870,,,POINT (38.07084042383596 54.884567529387944),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ступино,31,улица Куйбышева,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105784092, 3105784081, 3105784080, 4178819377, 4178819378, 3105784091, 3105784092]",apartments,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8911817240fffff
way,305885872,,,POINT (38.06987899259832 54.88348402717912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105784041, 3105784040, 3105784036, 3105784037, 3105784041]",hospital,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8911817240fffff
way,305885873,,,POINT (38.06950827720623 54.881844255895004),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ступино,12,улица Крупской,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105783837, 3105783835, 4195281933, 4195281932, 3105783720, 3105783722, 4195281934, 4195281931, 3105783837]",apartments,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8911817240bffff
way,305885876,,,POINT (38.04997448731887 54.88341953476326),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ступино,7/14,Ключевой переулок,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105784047, 4144260933, 4144260936, 4144260935, 4144260934, 4144260938, 4144260939, 4144260940, 4144260937, 4144260930, 4144260931, 4144260932, 4144260929, 3105784029, 3105783926, 4144260942, 4144260925, 4144260927, 4144260926, 4144260928, 4144260941, 3105784046, 3105784047]",residential,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118108a6fffff
way,305885877,,,POINT (38.071241183953646 54.886723716474435),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ступино,47,улица Куйбышева,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105784284, 3105784283, 4178820494, 4178820493, 3105784279, 3105784280, 3105784284]",apartments,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118172407ffff
way,305885881,,,POINT (38.06925373494983 54.88106968293125),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ступино,14,улица Жуковского,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105783682, 4195408532, 4195408533, 3105783679, 3105783672, 3105783674, 3105783682]",apartments,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8911817240bffff
way,305885884,,,POINT (38.07008382868531 54.88265632742125),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ступино,23,улица Крупской,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105783908, 3105783907, 4195281945, 4195281944, 3105783882, 3105783883, 3105783908]",apartments,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8911817240fffff
way,305885885,,,POINT (38.07114428099711 54.887114565245426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ступино,55/40,улица Андропова,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105784296, 3105784292, 3105784290, 3105784295, 4178791766, 4178791765, 3105784296]",apartments,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118172407ffff
way,305885887,,,POINT (38.063078783969814 54.89254522266299),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105784724, 3105784722, 3105784721, 3105784723, 3105784724]",yes,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891181724a3ffff
way,305885888,,,POINT (38.06902007533247 54.88052321070922),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ступино,8,улица Калинина,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105783656, 4195409114, 4195409117, 4195409116, 4195409115, 4195409113, 3105783655, 4195409131, 4195409133, 4195409135, 4195409134, 4195409132, 4195409154, 4195409142, 4195409145, 4195409146, 4195409148, 4195409147, 4195409144, 4195409143, 4195409141, 4195409153, 4195409137, 4195409140, 4195409139, 4195409138, 4195409136, 3105783630, 4195409127, 4195409128, 4195409129, 4195409130, 4195409126, 3105783631, 4195409122, 4195409125, 4195409124, 4195409123, 4195409150, 4195409151, 4195409152, 4195409149, 4195409119, 4195409121, 4195409120, 4195409118, 3105783656]",apartments,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8911817240bffff
way,305885891,,,POINT (38.0697769347948 54.88391163475652),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ступино,11,улица Чайковского,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105784063, 3105784062, 3105784054, 3105784055, 3105784063]",retail,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8911817240fffff
way,305885892,,,POINT (38.07093795866294 54.882900099412105),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ступино,25,улица Куйбышева,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105783923, 3105783922, 3105783910, 3105783912, 4195281926, 3105783923]",apartments,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8911817240fffff
way,305885895,,,POINT (38.05010749118289 54.88407003822895),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ступино,5/2,Ключевой переулок,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105784078, 4144260919, 4144260904, 4144260906, 4144260907, 4144260905, 4144260901, 4144260902, 4144260903, 4144260900, 3105784053, 3105784051, 4144260917, 4144260896, 4144260897, 4144260909, 4144260915, 4144260914, 4144260910, 4144260916, 4144260911, 4144260913, 4144260912, 4144260908, 3105784076, 4144260898, 4144260899, 3105784078]",residential,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8911817249bffff
way,305885897,,,POINT (38.071692390536086 54.88670561961719),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ступино,45,улица Куйбышева,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105784282, 3105784281, 4178820492, 4178820491, 3105784277, 3105784278, 3105784282]",apartments,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118172407ffff
way,305885898,,,POINT (38.06481522813157 54.88895661981996),,,Дом детского творчества,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ступино,4,переулок Достоевского,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105784471, 10914542617, 10914542618, 10914542619, 10914542620, 3105784469, 3105784458, 3105784460, 3105784471]",commercial,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891181724abffff
way,305885899,,,POINT (38.10128548404661 54.884450646237475),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105784082, 3105784086, 3105784079, 3105784077, 3105784082]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118172017ffff
way,305885900,,,POINT (38.06534026572226 54.882884032755115),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105783921, 3105783920, 3105783913, 3105783915, 3105783921]",industrial,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118172403ffff
way,305885901,,,POINT (38.06848408995825 54.881127419528944),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ступино,7,улица Крупской,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105783685, 4195408536, 3105783683, 3105783675, 3105783676, 3105783685]",yes,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8911817240bffff
way,305885902,,,POINT (38.06823458778461 54.88233289822377),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ступино,12,улица Калинина,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105783879, 3105783876, 4195281907, 4195281908, 3105783853, 3105783854, 3105783879]",apartments,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8911817240bffff
way,305885904,,,POINT (38.069790327735156 54.88302587843368),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ступино,18,улица Крупской,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105783928, 3105783927, 3105783918, 3105783919, 4195281925, 3105783928]",apartments,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8911817240fffff
way,305885905,,,POINT (38.0706088050387 54.884231017721696),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ступино,30/24,улица Чайковского,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105784074, 3105784069, 4178791767, 4178791769, 3105784066, 3105784073, 3105784074]",apartments,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8911817240fffff
way,305885906,,,POINT (38.06662810407456 54.8895132717837),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105784514, 3105784513, 3105784492, 4189221389, 3105784514]",industrial,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891181724abffff
way,305885908,,,POINT (38.065220377366174 54.88227011006337),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105783871, 3105783869, 3105783849, 3105783851, 3105783871]",industrial,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8911817241bffff
way,305885909,,,POINT (38.07081666085918 54.88197233406962),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ступино,17,улица Куйбышева,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105783848, 3105783846, 4195408523, 4195408522, 3105783727, 3105783829, 3105783848]",apartments,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8911817240fffff
way,305885913,,,POINT (38.0702893 54.8838436),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ступино,9,улица Чайковского,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105784060, 3105784058, 3105784049, 3105784050, 3105784060]",hospital,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8911817240fffff
way,305885914,,,POINT (38.070795824780824 54.88616667736926),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ступино,36,улица Крупской,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105784272, 3105784271, 4284679004, 4284679008, 4284679005, 4284679006, 4284679007, 3105784252, 3105784254, 4178820504, 4178820503, 4178820502, 4178820501, 4178820500, 3105784272]",apartments,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118172407ffff
way,305885916,,,POINT (38.0650529 54.881695400000005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105783723, 3105783719, 3105783711, 3105783715, 3105783723]",yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8911817241bffff
way,305885917,,,POINT (38.070637737483665 54.88107094900638),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ступино,9,улица Куйбышева,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105783687, 3105783686, 4195281962, 4195281961, 3105783669, 3105783670, 3105783687]",apartments,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118172473ffff
way,305885918,,,POINT (38.07090476354813 54.88242648871916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ступино,21,улица Куйбышева,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3105783888, 3105783887, 4195408525, 4195408524, 3105783860, 3105783861, 3105783888]",apartments,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8911817240fffff
